164908007	ACC	-0.19419861	0.67144775	10.95018
164908017	ACC	-0.18940735	0.68782043	10.924438
33836007	GYR	-0.30638123	0.40856934	-0.10406494
33836017	GYR	-0.29092407	0.39141846	-0.09509277
164908027	ACC	0.023452759	1.3330994	9.927521
33836027	GYR	0.3126831	-0.28063965	0.25587463
164908037	ACC	0.5417328	1.5049286	9.990112
33836037	GYR	0.36540222	-0.3952484	0.30604553
164908047	ACC	0.83947754	1.6613159	9.855179
33836047	GYR	0.3851776	-0.49287415	0.32559204
164908057	ACC	1.0865021	1.6955719	9.713562
33836057	GYR	0.38572693	-0.5367737	0.3527527
164908067	ACC	1.0529633	1.537796	9.735992
33836067	GYR	0.38674927	-0.52211	0.38887024
164908077	ACC	0.9175873	1.4752045	10.085495
33836077	GYR	0.3953247	-0.5327759	0.44248962
164908087	ACC	0.7567291	1.4850006	10.344955
33836087	GYR	0.41349792	-0.6007843	0.5008545
164908097	ACC	0.5513916	1.5310669	10.179398
33836097	GYR	0.44400024	-0.6503906	0.5684662
164908106	ACC	0.9147949	1.7326508	10.076462
33836107	GYR	0.50657654	-0.6403656	0.6493225
164908116	ACC	1.0183716	1.2181244	9.400894
33836116	GYR	0.6355133	-0.6130066	0.6995392
164908126	ACC	0.03929138	-0.09486389	8.6528015
33836126	GYR	0.8316345	-0.72328186	0.8047943
164908136	ACC	0.033569336	1.1941681	10.790604
33836136	GYR	1.0891266	-1.0436859	1.0730286
164908146	ACC	1.3813324	2.3260956	11.830566
33836146	GYR	1.4246826	-1.1013184	1.2506714
33836136	MAG	-68.577576	-102.005005	-45.30182
33836155	MAG	-70.617676	-103.35388	-44.29779
164908156	ACC	3.1428833	2.907959	11.689117
33836156	GYR	1.8026581	-0.8785248	1.208847
164908166	ACC	4.3201904	2.8398285	11.343002
33836166	GYR	2.1664429	-0.6709137	0.9283905
33836174	MAG	-72.08099	-104.837036	-44.059753
164908176	ACC	4.0535126	2.3659515	10.707825
33836176	GYR	2.4593964	-0.51330566	0.4822235
164908186	ACC	2.8278656	1.5559387	9.479889
33836186	GYR	2.611145	-0.2181549	0.07019043
33836193	MAG	-72.34192	-106.13861	-43.907166
164908196	ACC	1.3819733	1.0772705	7.9415894
33836196	GYR	2.557602	0.21496582	-0.123291016
164908206	ACC	0.33563232	1.5115356	6.742447
33836206	GYR	2.2780304	0.6808319	-0.03416443
33836213	MAG	-72.88208	-108.5022	-41.856384
164908216	ACC	0.6159363	2.4162292	6.0637054
33836216	GYR	1.8520966	1.0912476	0.23876953
164908226	ACC	1.6567535	3.3675232	5.8210754
33836226	GYR	1.4272156	1.2850037	0.47198486
33836232	MAG	-72.01538	-109.9884	-41.571045
164908236	ACC	2.567093	4.157791	6.2591095
33836236	GYR	1.0805969	1.1593323	0.5056
164908246	ACC	3.109024	4.512726	7.057785
33836246	GYR	0.8305359	0.8397064	0.3519287
33836251	MAG	-70.55206	-111.13129	-40.374756
164908256	ACC	3.0490723	4.2414856	7.6645966
33836256	GYR	0.6797638	0.5331726	0.13215637
164908266	ACC	2.558731	3.726532	7.9977264
33836266	GYR	0.58361816	0.3093872	-0.05444336
33836270	MAG	-70.10803	-111.63025	-40.3656
164908276	ACC	2.0575104	3.4862213	8.337875
33836276	GYR	0.49362183	0.1839447	-0.18435669
164908286	ACC	1.9203644	3.5966797	8.619171
33836286	GYR	0.40618896	0.14401245	-0.27348328
33836290	MAG	-69.540405	-111.920166	-39.96277
164908296	ACC	2.0703735	3.8822174	8.625519
33836296	GYR	0.32911682	0.15504456	-0.35380554
164908306	ACC	1.8904877	4.1710663	8.2872925
33836306	GYR	0.26086426	0.1459961	-0.45663452
33836309	MAG	-69.36798	-112.091064	-40.28473
164908316	ACC	0.6667023	4.3235474	7.580185
33836316	GYR	0.1809082	0.13435364	-0.5673218
33836328	MAG	-68.95752	-112.449646	-40.052795
164908326	ACC	-0.70518494	4.1334076	6.8823853
33836326	GYR	0.061523438	0.15493774	-0.5932007
164908336	ACC	-0.8120117	3.700592	6.367264
33836336	GYR	-0.11834717	0.17951965	-0.48065186
33836347	MAG	-68.43414	-112.239075	-40.14435
164908346	ACC	-0.28948975	3.5476685	6.633499
33836346	GYR	-0.34762573	0.12728882	-0.32017517
164908356	ACC	0.022384644	3.7330017	7.6384277
33836356	GYR	-0.55303955	-0.03213501	-0.20150757
33836366	MAG	-68.496704	-111.88202	-40.25879
164908366	ACC	0.27700806	3.7271118	8.531464
33836366	GYR	-0.65270996	-0.19934082	-0.11193848
164908376	ACC	0.6361084	3.5683746	9.200607
33836376	GYR	-0.6513672	-0.3265686	-0.042251587
33836386	MAG	-68.59131	-111.30676	-40.756226
164908386	ACC	0.78312683	3.3828583	9.432175
