33783051	GYR	-0.1353302	0.19781494	-0.11445618
33783061	GYR	-0.120269775	0.1754303	-0.10984802
164855060	ACC	-1.5365753	2.5522003	9.368515
164855070	ACC	-1.4161835	2.6344604	8.598694
33783071	GYR	0.10783386	-0.17294312	-0.034057617
164855080	ACC	-1.4650879	2.583313	8.891006
33783081	GYR	0.004196167	-0.13372803	0.0060272217
164855090	ACC	-1.3332062	2.5806732	9.326645
33783091	GYR	-0.06965637	-0.13113403	0.044418335
164855100	ACC	-1.2120819	2.5455933	9.760376
33783101	GYR	-0.090927124	-0.15550232	0.069381714
164855110	ACC	-1.1323547	2.5023346	9.989655
33783111	GYR	-0.06254578	-0.17166138	0.07984924
164855120	ACC	-1.0943451	2.4523468	9.997208
33783121	GYR	-0.0027770996	-0.16578674	0.08528137
164855130	ACC	-1.0484467	2.4336395	9.755295
33783131	GYR	0.064071655	-0.15364075	0.08352661
164855140	ACC	-1.0073547	2.4681091	9.458801
33783141	GYR	0.11579895	-0.15000916	0.075683594
164855150	ACC	-1.0132751	2.562439	9.29953
33783151	GYR	0.1409607	-0.15563965	0.06585693
164855160	ACC	-0.98931885	2.6414795	9.184296
33783161	GYR	0.1378479	-0.15509033	0.05178833
164855170	ACC	-0.93463135	2.6554565	9.132858
33783171	GYR	0.10820007	-0.13755798	0.034454346
164855180	ACC	-0.94885254	2.6355896	9.188278
33783180	GYR	0.057174683	-0.11756897	0.015975952
164855190	ACC	-0.9766998	2.592102	9.333176
33783190	GYR	5.645752E-4	-0.1063385	-2.746582E-4
33783188	MAG	-53.453064	-100.48218	-42.422485
33783206	MAG	-54.042053	-100.17853	-42.456055
164855200	ACC	-0.9305115	2.579895	9.581528
33783200	GYR	-0.04096985	-0.09692383	-0.0061187744
164855210	ACC	-0.89967346	2.5824585	9.733154
33783210	GYR	-0.057006836	-0.074035645	-0.008895874
33783226	MAG	-54.06952	-99.96185	-42.793274
164855220	ACC	-0.9438019	2.555893	9.729736
33783220	GYR	-0.052078247	-0.039794922	-0.010040283
164855230	ACC	-0.96746826	2.5547028	9.711197
33783230	GYR	-0.033737183	-0.025146484	-0.004852295
33783245	MAG	-52.85492	-99.8642	-43.382263
164855240	ACC	-0.90127563	2.5707703	9.664368
33783240	GYR	-0.004852295	-0.027359009	0.0032653809
164855250	ACC	-0.8313141	2.5982819	9.587418
33783250	GYR	0.028915405	-0.03048706	0.004501343
33783264	MAG	-53.13568	-99.523926	-44.500732
164855260	ACC	-0.8128357	2.6509857	9.501587
33783260	GYR	0.057922363	-0.035705566	-0.0030822754
164855270	ACC	-0.81378174	2.7070618	9.378647
33783270	GYR	0.076690674	-0.038223267	-0.011917114
33783283	MAG	-53.99475	-99.47052	-44.961548
164855280	ACC	-0.838501	2.7184906	9.205002
33783280	GYR	0.079833984	-0.03265381	-0.014892578
164855290	ACC	-0.8735199	2.7072906	9.0638275
33783290	GYR	0.06655884	-0.02784729	-0.0121154785
33783302	MAG	-53.330994	-99.645996	-43.878174
164855300	ACC	-0.9009857	2.7097473	9.062729
33783300	GYR	0.042434692	-0.036865234	-0.004837036
164855310	ACC	-0.8799286	2.7079163	9.221695
33783310	GYR	0.01763916	-0.051467896	0.0013580322
33783322	MAG	-53.6026	-100.05493	-43.04657
164855320	ACC	-0.8156891	2.678299	9.373077
33783320	GYR	0.0026855469	-0.047714233	0.0054779053
164855330	ACC	-0.7825165	2.636612	9.438004
33783330	GYR	-0.0017089844	-0.023651123	0.009246826
33783341	MAG	-52.98462	-100.07172	-43.22052
164855340	ACC	-0.7557678	2.6445618	9.485916
33783340	GYR	1.9836426E-4	-0.010910034	0.012542725
