164805773	ACC	-1.2996826	3.5811157	8.818176
164805783	ACC	-1.2932739	3.5857239	8.822983
33733773	GYR	-0.096847534	-0.069732666	0.057800293
33733783	GYR	-0.09655762	-0.07281494	0.0579834
164805793	ACC	-1.0391083	3.767044	9.016083
33733793	GYR	-0.08477783	-0.19277954	0.06411743
164805803	ACC	-0.9348602	3.8037262	9.161758
33733803	GYR	-0.07484436	-0.19584656	0.056167603
164805813	ACC	-0.6992645	3.868164	9.481323
33733813	GYR	-0.05656433	-0.17152405	0.049957275
164805823	ACC	-0.55307007	3.9113922	9.823975
33733823	GYR	-0.024459839	-0.119384766	0.038208008
164805833	ACC	-0.54704285	3.92659	9.870117
33733833	GYR	0.02355957	-0.06163025	0.023452759
164805843	ACC	-0.62117004	3.9099426	9.800751
33733843	GYR	0.08128357	-0.035125732	0.0096588135
164805853	ACC	-0.7075653	3.8500977	9.624161
33733853	GYR	0.13842773	-0.044891357	-0.007507324
164805863	ACC	-0.8001251	3.7490387	9.313324
33733863	GYR	0.186203	-0.057800293	-0.025146484
164805873	ACC	-0.9380951	3.669983	9.040527
33733873	GYR	0.20840454	-0.056243896	-0.03781128
164805883	ACC	-1.0462494	3.6473694	8.847504
33733883	GYR	0.19595337	-0.041046143	-0.036224365
164805892	ACC	-1.0587921	3.6819305	8.695648
33733893	GYR	0.1522522	-0.012054443	-0.018325806
164805902	ACC	-0.9958801	3.7485657	8.633102
33733903	GYR	0.091552734	0.013519287	0.0032196045
33733891	MAG	-50.74005	-101.85547	-43.367004
33733911	MAG	-51.301575	-101.651	-43.070984
164805912	ACC	-0.9501648	3.769104	8.715866
33733912	GYR	0.03175354	0.025604248	0.016143799
164805922	ACC	-0.96217346	3.7251282	8.915558
33733922	GYR	-0.01121521	0.02558899	0.014572144
33733930	MAG	-51.332092	-101.70288	-43.481445
164805932	ACC	-1.015152	3.6343842	9.068527
33733932	GYR	-0.025344849	0.03125	0.005432129
164805942	ACC	-1.1074524	3.557312	9.033493
33733942	GYR	-0.017166138	0.05482483	0.0027770996
33733949	MAG	-52.220154	-101.50604	-44.970703
164805952	ACC	-1.2172394	3.5349884	8.878326
33733952	GYR	-0.0024414062	0.07136536	0.015151978
164805962	ACC	-1.2220917	3.6001282	8.789612
33733962	GYR	0.010482788	0.056274414	0.037582397
33733968	MAG	-52.227783	-101.38855	-44.37561
164805972	ACC	-1.0700684	3.6983337	8.816467
33733972	GYR	0.022079468	0.024902344	0.056106567
164805982	ACC	-0.8991089	3.7894745	8.840469
33733982	GYR	0.031677246	0.007980347	0.0552063
33733988	MAG	-52.52533	-101.61743	-44.5282
164805992	ACC	-0.87249756	3.82547	8.822845
33733992	GYR	0.034744263	0.008743286	0.032470703
164806002	ACC	-0.99868774	3.778473	8.789551
33734002	GYR	0.02659607	0.009094238	0.008224487
33734007	MAG	-51.667786	-101.55029	-44.721985
164806012	ACC	-1.1153259	3.692627	8.825363
33734012	GYR	0.008712769	-0.0011291504	0.001876831
33734026	MAG	-51.930237	-101.664734	-43.032837
164806022	ACC	-1.1120758	3.6371613	8.999374
33734022	GYR	-0.009246826	-0.020080566	0.009857178
164806032	ACC	-1.0318909	3.6051025	9.263458
33734032	GYR	-0.016220093	-0.02758789	0.01991272
33734045	MAG	-51.90735	-101.71509	-44.047546
